. - Down,. - Up,5 - Down,5 - Up,a - Down,a - Up,e - Down,e - Up,i - Down,i - Up,l - Down,n - Down,n - Up,o - Down,o - Up,r - Down,r - Up,t - Down,t - Up,t - i Down,i - e Down,e - 5 Down,5 - r Down,r - o Down,o - a Down,a - n Down,n - l Down,. - t Up,t - i Up,i - e Up,e - 5 Up,5 - r Up,r - o Up,o - a Up,a - n Up
2.10E-05,0.114835024,0.607880831,0.703528881,1.151481867,1.279762983,0.398152828,0.535640001,0.298779011,0.375798941,1.462406874,1.311895847,1.38379097,0.991880894,1.135751009,0.831930876,0.935793877,0.165179014,0.231799841,0.133599997,0.099373817,0.209728003,0.224050045,0.159950018,0.159600973,0.16041398,0.150511026,0.116964817,0.1439991,0.159841061,0.16788888,0.232264996,0.199957132,0.144011974,0.104027987
2.00E-05,0.08555007,0.669679165,0.781591177,1.263874054,1.413571119,0.416408062,0.50159502,0.269701004,0.349596977,1.662863016,1.447067976,1.546040058,1.11440897,1.280251026,0.94970417,1.093621969,0.133705139,0.216777086,0.135995865,0.146707058,0.253271103,0.280025005,0.1647048,0.149465084,0.183193922,0.21579504,0.131227016,0.132819891,0.151998043,0.279996157,0.312030792,0.186629057,0.133320093,0.132468939
2.00E-05,0.126857042,0.696252108,0.799981117,1.280200958,1.36016798,0.393533945,0.528154135,0.328244925,0.410001993,1.50692606,1.344286919,1.432105064,1.091058969,1.240090132,0.928267956,1.058226109,0.16820693,0.260077953,0.160037994,0.065289021,0.302718163,0.232015848,0.162791014,0.189141989,0.06408596,0.162639141,0.133220911,0.14992404,0.118152142,0.271826982,0.258244991,0.181864023,0.120077848,0.071937084
1.88E-05,0.119922876,0.966658831,1.02391386,1.515049934,1.631572008,0.417928934,0.567618847,0.327991009,0.399895906,1.765218973,1.634083986,1.704041004,1.327943802,1.455870867,1.176049948,1.287914991,0.184769869,0.247859001,0.14322114,0.089937925,0.548729897,0.209391117,0.151893854,0.187106133,0.119034052,0.131134987,0.127936125,0.152036905,0.16772294,0.456295013,0.264001131,0.167955875,0.175701141,0.072468996
2.10E-05,0.103849173,0.839581013,0.967826128,1.36708498,1.447769165,0.575745106,0.743769169,0.503875971,0.578072071,1.617965937,1.47150898,1.559754133,1.215849161,1.335787058,1.071869135,1.191755056,0.319910049,0.46914506,0.183965921,0.071869135,0.263835907,0.232288122,0.143980026,0.151235819,0.104424,0.146456957,0.365295887,0.108927011,0.165697098,0.224056959,0.223928928,0.144032001,0.111982107,0.111984968
2.00E-05,0.120138884,0.680413008,0.767932892,1.210043907,1.312131882,0.424414873,0.594482899,0.361819029,0.427127838,1.472266912,1.344276905,1.409060955,1.04826498,1.184175014,0.909972906,0.992166042,0.184041977,0.248191833,0.177777052,0.062595844,0.255998135,0.229559898,0.138292074,0.161778927,0.134232998,0.127990007,0.12805295,0.178936005,0.167355061,0.173449993,0.22423315,0.192008972,0.127956867,0.096929073
2.10E-05,0.095911026,0.703971148,0.799497128,1.496800184,1.647485971,0.368053198,0.495903015,0.247996092,0.311940193,1.768018007,1.616117001,1.687833071,1.367969036,1.499625206,1.130357981,1.26374197,0.116273165,0.199624062,0.131722927,0.120057106,0.33591795,0.426386833,0.237611055,0.128831148,0.119316816,0.151901007,0.103713036,0.112316132,0.183962822,0.303594112,0.464244843,0.235883236,0.147860765,0.040347099
2.10E-05,0.103914976,0.647987843,0.730161905,1.703972816,1.81585288,0.398452044,0.535872936,0.331066847,0.401206017,2.044312,1.90397191,1.959877968,1.551446915,1.671819925,1.015547991,1.151896954,0.160037041,0.24790287,0.171029806,0.067385197,0.249535799,0.367560148,0.535898924,0.152525902,0.199999094,0.14034009,0.143987894,0.153303146,0.13466692,0.194288969,0.421735048,0.519922972,0.144032955,0.144025087
2.10E-05,0.08216095,0.618281841,0.698191881,1.197413921,1.32930088,0.415117979,0.578156948,0.306248903,0.399143934,1.442250013,1.316996813,1.370144844,1.050293922,1.162142992,0.834278822,0.978178978,0.146008015,0.210194826,0.160240889,0.108869076,0.203163862,0.215996981,0.2160151,0.147119999,0.119582891,0.125253201,0.128033876,0.188949108,0.179013014,0.120034933,0.279987097,0.183964014,0.167157888,0.040843964
2.10E-05,0.104064941,0.680129051,0.752091169,1.328168154,1.472005129,0.449043989,0.568045139,0.376248121,0.432064056,1.613402128,1.497337103,1.546702147,1.184108019,1.296018124,0.898303032,1.015881062,0.207895994,0.284116983,0.168352127,0.072795868,0.231085062,0.218173981,0.285804987,0.144060135,0.169168949,0.116065025,0.180052042,0.147947073,0.135981083,0.18404603,0.263789892,0.280137062,0.175987005,0.074697018
2.00E-05,0.088366032,0.584466219,0.664546013,1.152256012,1.272383213,0.348360062,0.488499165,0.248497009,0.331761122,1.400466204,1.296811104,1.35218215,0.984255075,1.112317085,0.840437174,0.96036315,0.116641998,0.192328215,0.131855011,0.099863052,0.236106157,0.255970955,0.143817902,0.168000937,0.144555092,0.1036551,0.103962183,0.139432907,0.156738043,0.176046848,0.295817137,0.151953936,0.160066128,0.079798937
2.00E-05,0.103878975,0.721665144,0.791926146,1.224028111,1.327890158,0.47213912,0.62364006,0.336025953,0.415946007,1.496001959,1.353929996,1.415893078,1.054563999,1.199875116,0.927996159,1.031918049,0.200050116,0.263919115,0.135975838,0.136113167,0.249526024,0.206331015,0.126567841,0.169464111,0.129901886,0.142071962,0.16004014,0.152026892,0.207694054,0.168286085,0.239991903,0.167957067,0.128015041,0.08800292
2.88E-05,0.109777927,0.757921934,0.869761944,1.309612036,1.429643869,0.399096966,0.541671038,0.301730871,0.365782976,1.565901995,1.445808887,1.493726015,1.163251877,1.285763025,1.00592804,1.141568899,0.149925947,0.229841948,0.151804924,0.097366095,0.358824968,0.248006105,0.157323837,0.146360159,0.136196852,0.120093107,0.12006402,0.135941029,0.175888062,0.328090906,0.271806955,0.144194126,0.143880844,0.064082146
1.88E-05,0.088757038,0.650930882,0.720818043,1.163812876,1.289015055,0.432124853,0.560804844,0.328914881,0.408805847,1.432713032,1.292335987,1.368806839,1.016891003,1.14487195,0.848716974,0.952766895,0.192914963,0.266479015,0.135999918,0.103209972,0.218806028,0.197786093,0.168174028,0.146921873,0.128523111,0.140377045,0.177721977,0.142326832,0.151998997,0.160013199,0.231948853,0.192105055,0.144143105,0.079791784
2.10E-05,0.130642891,0.682746887,0.778585911,1.234548807,1.330014944,0.370726824,0.499033928,0.299147844,0.382310867,1.506685019,1.346477985,1.410583019,1.074422836,1.19459486,0.922668934,1.050616026,0.154289007,0.250478029,0.144858837,0.071578979,0.312020063,0.239922047,0.151753902,0.160125971,0.111929178,0.160207033,0.119835138,0.131832838,0.116723061,0.279551983,0.272030115,0.143978834,0.135420084,0.080568075
4.22E-05,0.099439144,0.702102184,0.798159122,1.198154211,1.342033148,0.482088089,0.600926161,0.366201162,0.438077211,1.821887016,1.413876057,1.478322029,1.054269075,1.166021109,0.933968067,1.057775021,0.216325998,0.301869154,0.149875164,0.115886927,0.220014095,0.231865883,0.120301008,0.143885136,0.215721846,0.40801096,0.20243001,0.136208057,0.162848949,0.197232962,0.259615898,0.108246088,0.176012039,0.136288881
1.91E-05,0.104843855,0.872959852,0.952689886,1.568688869,1.712803841,0.386906862,0.54826498,0.304959059,0.398761034,1.79288888,1.648969889,1.752807856,1.424947023,1.579120874,1.288910866,1.446162939,0.160960913,0.266541004,0.143998146,0.081947803,0.48605299,0.415951014,0.136036158,0.143741846,0.080281019,0.143918991,0.161697149,0.13222003,0.149503946,0.404424906,0.493473053,0.132957935,0.133682966,0.040004015
1.98E-05,0.140108824,0.679828882,0.771969795,1.231939793,1.353673935,0.431876898,0.575845003,0.35590601,0.407828808,1.469877958,1.336776972,1.400016785,1.05971694,1.207762003,0.896045923,1.023998976,0.200125933,0.256478786,0.155780077,0.075970888,0.247951984,0.216217041,0.163671017,0.172222853,0.104837179,0.133100986,0.116369963,0.151350021,0.168016195,0.196124792,0.252029181,0.183763027,0.145911932,0.04634285
2.10E-05,0.167952061,0.967764139,1.064610958,1.50387001,1.623901129,0.688040972,0.82390213,0.432029963,0.520049095,1.831972122,1.646256924,1.729490042,1.380101919,1.480131149,1.224134922,1.343951941,0.266664982,0.327928066,0.165364981,0.256011009,0.279723167,0.256370783,0.155966997,0.123768091,0.142386913,0.185715199,0.159976006,0.192121029,0.303853035,0.240708828,0.279340982,0.136179209,0.143769979,0.105588913
2.10E-05,0.087846994,0.687949896,0.793224812,1.209654808,1.341804981,0.394716024,0.535655975,0.311937809,0.415458918,1.475944042,1.35897398,1.415796041,1.047369957,1.192078829,0.914872885,1.039829969,0.178619862,0.277802944,0.133317947,0.082778215,0.293233871,0.226922989,0.132497072,0.162284851,0.149319172,0.116970062,0.18995595,0.137655973,0.120197058,0.257568836,0.246605158,0.152248859,0.149726152,0.07399106
2.00E-05,0.090561867,0.871899843,0.943866014,1.543648958,1.655848026,0.403031826,0.54390502,0.287921906,0.37568593,1.807943821,1.679960012,1.751773834,1.432458878,1.519681931,1.239944935,1.37587595,0.15997982,0.202154875,0.127942085,0.115109921,0.468868017,0.368045092,0.192513943,0.111190081,0.136311054,0.127983809,0.111593008,0.173531055,0.16821909,0.399960995,0.432009935,0.143805981,0.136166096,0.095925808
1.79E-05,0.099787951,0.680301905,0.752125025,1.160610914,1.272161961,0.440239906,0.575985909,0.311663866,0.379014969,1.416239023,1.292542934,1.358348846,1.026252985,1.143846035,0.880266905,1.000126839,0.176269054,0.256137848,0.135394812,0.12857604,0.240061998,0.199965,0.14598608,0.134357929,0.13193202,0.123696089,0.156349897,0.122877121,0.19697094,0.176139116,0.248001814,0.143719196,0.128315926,0.086186886
2.10E-05,0.095921993,0.744019985,0.823856115,1.25821209,1.351886988,0.447937965,0.615981102,0.344120979,0.439941168,1.495810032,1.374655008,1.447901964,1.095811129,1.231882095,0.975347996,1.079700947,0.194673061,0.27728796,0.149447918,0.103816986,0.29608202,0.231328011,0.120463133,0.162400961,0.116442919,0.121155024,0.181365967,0.162653208,0.176039934,0.207875013,0.255844831,0.152181149,0.120004892,0.096014977
2.12E-05,0.119891167,1.031079054,1.095840216,1.529175997,1.623846054,0.679970026,0.79197216,0.368016005,0.499238014,1.800066233,1.663538218,1.735829115,1.375982046,1.511887074,1.231976032,1.335841179,0.199611187,0.287916183,0.168404818,0.311954021,0.351109028,0.200896978,0.144006014,0.153193951,0.134362221,0.136528015,0.168025017,0.211321831,0.292734146,0.303868055,0.240000963,0.176045895,0.111958981,0.111983061
2.00E-05,0.111914158,0.727985144,0.807938099,1.205039978,1.287872076,0.480000019,0.615882158,0.357496977,0.407891989,1.447952032,1.319812059,1.375565052,1.060683012,1.183885098,0.922611952,1.031923056,0.167937994,0.256978989,0.189558983,0.122503042,0.247985125,0.194626808,0.13807106,0.144356966,0.114772081,0.128139973,0.145064831,0.150913,0.20799017,0.192055941,0.223984957,0.151962042,0.103986979,0.087692976
2.10E-05,0.103895903,0.639962912,0.73587203,1.188944101,1.255470037,0.415476084,0.559743881,0.335977077,0.439531088,1.415775061,1.28917098,1.351845026,1.022206068,1.15197587,0.879958868,0.999850035,0.174329042,0.273931026,0.161648035,0.079499006,0.224486828,0.239995956,0.1422472,0.166738033,0.100226879,0.12660408,0.170035124,0.165600061,0.120212793,0.176128149,0.263978004,0.152125835,0.103494167,0.096374989
2.12E-05,0.120032072,1.039951086,1.12788415,1.711957216,1.824295044,0.593756199,0.693136215,0.294195175,0.343896151,1.951919079,1.807108164,1.887853146,1.608433008,1.715937138,1.408769131,1.52769208,0.144867182,0.223929167,0.149327993,0.299561024,0.446194887,0.368818045,0.199663877,0.103524208,0.095150948,0.144810915,0.103897095,0.119966984,0.349240065,0.434747934,0.39980793,0.188245058,0.108357906,0.063558102
2.10E-05,0.143866062,0.819076061,0.887814045,1.255934,1.327847004,0.567945004,0.70362711,0.386604071,0.471874952,1.535885096,1.383961916,1.455820084,1.135746002,1.267394066,1.002496004,1.111912966,0.199970007,0.295721054,0.186634064,0.181340933,0.251131058,0.183419943,0.133249998,0.120187998,0.128027916,0.15192318,0.151854992,0.176153898,0.231752157,0.184186935,0.224098921,0.1554811,0.060452938,0.12797308
2.19E-05,0.111888885,0.89597106,1.007868052,1.431674004,1.551820993,0.672015905,0.79185605,0.496073008,0.599869013,1.689812899,1.52768302,1.591712952,1.30386591,1.399859905,1.128082991,1.23348999,0.343787909,0.423881054,0.152285099,0.175942898,0.223955154,0.232111931,0.175782919,0.127808094,0.096009016,0.162129879,0.311992168,0.175987959,0.191987038,0.216012001,0.225621939,0.166369915,0.151961088,0.039891958
2.91E-05,0.103967905,0.720050097,0.791951895,1.23201704,1.359910011,0.463879108,0.583920956,0.359910011,0.423918962,1.504093885,1.377644062,1.431941986,1.096059084,1.241010904,0.936032057,1.047935963,0.200041056,0.280797958,0.159868956,0.103969097,0.256170988,0.21598196,0.160027027,0.135957956,0.145627022,0.126449823,0.176830053,0.143121004,0.160001993,0.208030939,0.255984068,0.193074942,0.118899107,0.072031975
2.10E-05,0.111893892,0.687983036,0.791569948,1.247982025,1.344208002,0.468501806,0.568382025,0.367944002,0.432009935,1.519977808,1.348779917,1.423833847,1.083781958,1.20772481,0.951969862,1.066716909,0.216010809,0.29588294,0.151933193,0.100557804,0.21948123,0.263986826,0.131812096,0.164200068,0.100797892,0.171197891,0.183989048,0.136126995,0.136372089,0.223187923,0.275146961,0.1410079,0.136483192,0.079625845
2.00E-05,0.11242795,0.69638896,0.776276112,1.192487001,1.280267,0.44828105,0.560289145,0.340939999,0.4242661,1.472353935,1.312369108,1.392241955,1.056380033,1.19719696,0.896461964,0.992251158,0.198626041,0.272264957,0.142313957,0.107341051,0.24810791,0.200073004,0.15991807,0.136106968,0.119882107,0.159984827,0.159837008,0.152001143,0.136023045,0.215986967,0.215975046,0.204945803,0.08307004,0.111974955
1.91E-05,0.111869097,0.767929077,0.880295992,1.327111959,1.407832146,0.440325022,0.551885128,0.34386301,0.415917158,1.587830067,1.42388916,1.479773045,1.171421051,1.321690083,1.022119999,1.12264514,0.175935984,0.279840946,0.167927027,0.096462011,0.327604055,0.254190922,0.149301052,0.155690908,0.096777201,0.163940907,0.167971849,0.136076212,0.13596797,0.328410864,0.242349148,0.199044943,0.086142063,0.071940899
1.98E-05,0.080003977,0.688031912,0.803926945,1.400013924,1.471864939,0.409041882,0.513696909,0.352027893,0.404265881,1.655804873,1.511914968,1.567883968,1.23980689,1.352805853,1.095995903,1.184810877,0.200037003,0.295728922,0.151990891,0.057013988,0.27899003,0.407963991,0.143810987,0.160207033,0.111901045,0.143889904,0.215724945,0.108536959,0.109431028,0.290230036,0.380883932,0.167994976,0.119059086,0.09601903
2.10E-05,0.104001999,0.679944992,0.754775047,1.231992006,1.335896015,0.43198204,0.551908016,0.28801012,0.391913176,1.471824169,1.359718084,1.407734156,1.079748154,1.199944973,0.895745039,1.011751175,0.155829191,0.255457163,0.132180929,0.14397192,0.247962952,0.215800047,0.184003115,0.152243853,0.127726078,0.112106085,0.151455164,0.136456013,0.159994841,0.202867031,0.256976128,0.188193798,0.135951042,0.07183814
2.10E-05,0.13599515,0.776004076,0.867551088,1.320012093,1.463922024,0.480041027,0.599919081,0.400011063,0.501737118,1.607915163,1.483237028,1.551745176,1.183914185,1.335799217,1.032009125,1.160013199,0.215901136,0.308855057,0.184109926,0.080029964,0.295963049,0.256005049,0.15190506,0.136097908,0.163224936,0.124678135,0.172859907,0.192882061,0.098181963,0.267632008,0.292462111,0.175786018,0.128122807,0.087823153
2.19E-05,0.128042936,0.813412905,0.879929066,1.328891039,1.39984107,0.579809904,0.66387701,0.480189085,0.559866905,1.595005035,1.431781054,1.495814085,1.170192003,1.305062056,1.011833906,1.119857073,0.337280035,0.396929026,0.14290905,0.099620819,0.233603001,0.198421001,0.158358097,0.158699036,0.102890015,0.163223982,0.268886089,0.16293788,0.104010105,0.216052055,0.239928007,0.185204983,0.094779015,0.095973015
2.22E-05,0.111891031,0.783811092,0.863876104,1.296307087,1.412563086,0.535987139,0.68146801,0.407950163,0.503907204,1.559934139,1.418486118,1.48787117,1.136185169,1.26375103,0.999969006,1.130252123,0.207943201,0.282124043,0.200006962,0.128036976,0.247823954,0.216157913,0.136216164,0.160121918,0.122179031,0.141448021,0.170233011,0.221783161,0.177560806,0.182408094,0.266376019,0.133498907,0.148812056,0.075308084
2.00E-05,0.060307026,0.62835598,0.716299057,1.156422138,1.252235174,0.390690088,0.476277113,0.292382956,0.380290031,1.436588049,1.300338984,1.363666058,1.020388126,1.161646128,0.828287125,0.939896107,0.149595976,0.212408066,0.14278698,0.098307133,0.237665892,0.199931145,0.192101002,0.136034012,0.143916845,0.136249065,0.15210104,0.167881966,0.095987082,0.240021944,0.22359705,0.221750021,0.090589046,0.111430883
